lastPrice,bidCall,askCall,change,%change,Volume,OpenInterest,impliedVolatility,STRIKE,TIME,lastPrice,bidPut,askPut,change,%change,Volume,OpenInterest,impliedVolatility
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:24:30,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:24:51,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:25:12,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:25:32,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:25:52,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:26:13,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:26:34,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:26:54,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:27:13,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:27:33,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:27:53,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:28:13,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:28:32,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:28:52,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:29:12,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:29:32,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:29:52,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:30:15,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:30:35,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:30:54,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:31:14,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:31:34,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:31:53,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:32:13,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:32:33,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:32:52,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:33:12,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:33:32,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:33:52,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:34:12,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:34:31,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:34:51,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:35:11,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:35:31,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:35:51,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:36:10,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:36:30,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:36:50,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:37:10,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:37:29,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:37:49,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:38:09,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:38:29,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:38:48,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:39:08,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:39:28,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:39:48,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:40:07,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:40:27,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:40:47,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:41:07,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:41:26,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:41:46,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:42:06,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:42:26,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:42:46,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:43:06,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:43:26,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:43:46,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:44:06,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:44:25,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:44:45,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:45:05,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:45:25,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:45:45,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:46:04,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:46:24,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:46:44,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:47:04,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:47:23,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:47:43,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:48:03,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:48:22,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:48:42,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:49:01,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:49:21,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:49:41,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:50:00,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:50:20,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:50:40,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:51:00,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:51:19,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:51:39,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:51:59,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:52:19,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:52:38,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:52:58,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:53:18,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:53:38,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:53:58,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:54:18,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:54:38,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:54:58,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:55:18,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:55:38,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:55:57,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:56:17,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:56:37,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:56:56,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:57:16,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:57:36,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:57:55,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:58:15,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:58:35,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:58:55,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:59:15,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:59:34,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,22:59:54,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,23:00:13,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,23:00:33,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,23:00:53,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,23:01:12,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
0.73 ,0.72 ,0.73 ,-0.22 ,-23.16% ,"87,001 ","10,210 ",12.57% ,530.0,23:01:32,2.23 ,2.22 ,2.27 ,-0.73 ,-24.66% ,"7,668 ","10,029 ",11.87% 
