lastPrice,bidCall,askCall,change,%change,Volume,OpenInterest,impliedVolatility,STRIKE,TIME,lastPrice,bidPut,askPut,change,%change,Volume,OpenInterest,impliedVolatility
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,10 ,792 ,14.84% ,543.0,13:13:41
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,10 ,792 ,14.84% ,543.0,13:14:41
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,11 ,792 ,14.84% ,543.0,13:15:41
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,11 ,792 ,14.84% ,543.0,13:16:41
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,11 ,792 ,14.84% ,543.0,13:17:41
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,11 ,792 ,14.84% ,543.0,13:18:41
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,11 ,792 ,15.04% ,543.0,13:19:41
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,15.24% ,543.0,13:20:40
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,15.24% ,543.0,13:22:40
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,15.24% ,543.0,13:23:39
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,15.24% ,543.0,13:24:39
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,15.24% ,543.0,13:26:39
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,15.24% ,543.0,13:27:38
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,15.24% ,543.0,13:28:38
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.84% ,543.0,13:29:37
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.84% ,543.0,13:30:38
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.84% ,543.0,13:31:38
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.84% ,543.0,13:32:37
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.84% ,543.0,13:33:37
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.84% ,543.0,13:34:36
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.84% ,543.0,13:35:36
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.84% ,543.0,13:36:36
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.65% ,543.0,13:37:35
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.84% ,543.0,13:38:35
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.65% ,543.0,13:39:34
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,13:40:35
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,13:41:34
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.84% ,543.0,13:42:35
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.84% ,543.0,13:43:34
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.84% ,543.0,13:44:34
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.65% ,543.0,13:45:34
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.65% ,543.0,13:46:33
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.84% ,543.0,13:47:33
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,13:48:33
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,13:49:33
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.65% ,543.0,13:50:32
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,13:51:33
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,13:52:32
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,13:53:32
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,13:54:31
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,13:55:31
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,13:56:31
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,13:57:30
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,13:58:30
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,13:59:30
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,14:00:29
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,14:01:29
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.26% ,543.0,14:02:28
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.06% ,543.0,14:03:28
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.06% ,543.0,14:04:28
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,14:05:28
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.26% ,543.0,14:06:27
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,14:07:27
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,14:08:27
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.06% ,543.0,14:09:27
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.06% ,543.0,14:10:27
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.06% ,543.0,14:11:27
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.06% ,543.0,14:12:27
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,14:13:27
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,14:14:26
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,14:15:26
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,14:16:26
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,14:17:26
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,14:18:26
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,14:19:25
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,14:20:25
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.26% ,543.0,14:21:25
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,14:22:25
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.06% ,543.0,14:23:25
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.45% ,543.0,14:24:24
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.06% ,543.0,14:25:24
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.06% ,543.0,14:26:24
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.06% ,543.0,14:27:23
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.06% ,543.0,14:28:23
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.06% ,543.0,14:29:23
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,14.06% ,543.0,14:30:22
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,13.87% ,543.0,14:31:22
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,13.67% ,543.0,14:32:22
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,13.48% ,543.0,14:33:22
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,13.67% ,543.0,14:34:22
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,13.67% ,543.0,14:35:21
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,13.67% ,543.0,14:36:21
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,13.67% ,543.0,14:37:21
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,12 ,792 ,13.48% ,543.0,14:38:21
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,32 ,792 ,13.48% ,543.0,14:39:21
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,32 ,792 ,13.48% ,543.0,14:40:20
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,32 ,792 ,13.67% ,543.0,14:41:20
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,32 ,792 ,13.48% ,543.0,14:42:20
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,32 ,792 ,13.28% ,543.0,14:43:20
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,52 ,792 ,13.28% ,543.0,14:44:19
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,52 ,792 ,13.28% ,543.0,14:45:19
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,52 ,792 ,13.28% ,543.0,14:46:19
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,52 ,792 ,13.28% ,543.0,14:47:19
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,52 ,792 ,13.28% ,543.0,14:48:18
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,52 ,792 ,13.28% ,543.0,14:49:18
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,52 ,792 ,13.28% ,543.0,14:50:17
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,52 ,792 ,13.28% ,543.0,14:51:17
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,52 ,792 ,13.28% ,543.0,14:52:17
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,52 ,792 ,13.28% ,543.0,14:53:17
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,52 ,792 ,13.28% ,543.0,14:54:16
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,52 ,792 ,13.28% ,543.0,14:55:16
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,52 ,792 ,13.28% ,543.0,14:56:16
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,52 ,792 ,13.28% ,543.0,14:57:15
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,52 ,792 ,13.28% ,543.0,14:58:15
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,52 ,792 ,13.28% ,543.0,14:59:15
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,52 ,792 ,13.67% ,543.0,15:00:15
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.28% ,543.0,15:01:15
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.28% ,543.0,15:02:14
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.28% ,543.0,15:03:14
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.28% ,543.0,15:04:14
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.28% ,543.0,15:05:13
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.28% ,543.0,15:06:13
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.28% ,543.0,15:07:13
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.28% ,543.0,15:08:12
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.48% ,543.0,15:09:12
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.28% ,543.0,15:10:12
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.28% ,543.0,15:11:11
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.28% ,543.0,15:12:11
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.28% ,543.0,15:13:10
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.28% ,543.0,15:14:10
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.28% ,543.0,15:15:10
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.28% ,543.0,15:16:10
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.28% ,543.0,15:17:10
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.28% ,543.0,15:18:09
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.28% ,543.0,15:19:09
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.28% ,543.0,15:20:09
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.28% ,543.0,15:21:09
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.28% ,543.0,15:22:09
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.09% ,543.0,15:23:09
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.28% ,543.0,15:24:08
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.28% ,543.0,15:25:09
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.28% ,543.0,15:26:09
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.48% ,543.0,15:27:08
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.67% ,543.0,15:28:08
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.67% ,543.0,15:29:08
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,54 ,792 ,13.87% ,543.0,15:30:07
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,55 ,792 ,13.67% ,543.0,15:31:07
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,55 ,792 ,13.67% ,543.0,15:32:07
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,55 ,792 ,13.67% ,543.0,15:33:07
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,55 ,792 ,13.67% ,543.0,15:34:06
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,55 ,792 ,13.67% ,543.0,15:35:06
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,55 ,792 ,13.67% ,543.0,15:36:06
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,55 ,792 ,13.28% ,543.0,15:37:05
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,55 ,792 ,13.28% ,543.0,15:38:05
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,55 ,792 ,13.28% ,543.0,15:39:04
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,55 ,792 ,13.28% ,543.0,15:40:04
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,55 ,792 ,13.28% ,543.0,15:41:04
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,55 ,792 ,13.28% ,543.0,15:42:04
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,55 ,792 ,13.28% ,543.0,15:43:03
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,56 ,792 ,13.28% ,543.0,15:44:03
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,56 ,792 ,13.67% ,543.0,15:45:03
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,56 ,792 ,13.67% ,543.0,15:46:02
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,57 ,792 ,13.67% ,543.0,15:47:02
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,57 ,792 ,13.87% ,543.0,15:48:02
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,57 ,792 ,13.87% ,543.0,15:49:01
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,57 ,792 ,14.06% ,543.0,15:50:01
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,57 ,792 ,13.67% ,543.0,15:51:01
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,57 ,792 ,13.28% ,543.0,15:52:01
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,57 ,792 ,13.09% ,543.0,15:53:01
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,57 ,792 ,12.89% ,543.0,15:54:01
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,57 ,792 ,12.89% ,543.0,15:55:01
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,57 ,792 ,12.50% ,543.0,15:56:00
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,57 ,792 ,12.50% ,543.0,15:57:00
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,57 ,792 ,12.50% ,543.0,15:58:00
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,57 ,792 ,12.70% ,543.0,15:58:59
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,57 ,792 ,12.50% ,543.0,15:59:59
0.01 ,0.00 ,0.01 ,0.00 ,0.00% ,57 ,792 ,12.50% ,543.0,16:00:58
